media,date,title,text,text_length,url,matched_keywords
People.cn,2023-01-05,婚前隐瞒重大疾病致婚姻无法存续--社会・法治--人民网,本报讯 婚前隐瞒精神疾病，婚姻是否可撤销？近日，广西壮族自治区陆川县人民法院审理了一起婚姻纠纷案，判决撤销罗某与黄某的婚姻关系，并责令黄某及黄某父母共同返还彩礼金7.68万元给罗某。 原告罗某和被告黄某于2020年6月经人介绍相识相恋，2020年7月3日双方办理结婚登记手续，罗某给予黄某及黄某父母总共7.68万元作为结婚彩礼。婚后一周左右黄某离家出走，罗某多次寻找黄某未果，直至2021年1月，罗某才从黄某父母口中得知黄某婚前就患有比较严重的精神疾病。 2022年7月罗某以黄某患有严重精神疾病导致双方无法共同生活为由将黄某诉至法院，请求法院撤销其与黄某的婚姻关系，并要求黄某及黄某父母返还彩礼金总共7.68万元。 法院审理后认为，依据查明的事实，黄某婚前已患有严重精神疾病，办理结婚登记前后未如实告知罗某，导致双方婚后无法共同生活。法院依法判决撤销罗某与黄某的婚姻关系，并责令黄某及黄某父母共同返还彩礼金7.68万元给罗某。（李金洪） 《中华人民共和国民法典》第一千零五十三条规定，一方患有重大疾病的，应当在结婚登记前如实告知另一方；不如实告知的，另一方可以向人民法院请求撤销婚姻。请求撤销婚姻的，应当自知道或者应当知道撤销事由之日起一年内提出。《中华人民共和国民法典》第一千零五十四条规定，无效的或者被撤销的婚姻自始没有法律约束力，当事人不具有夫妻的权利和义务。同居期间所得的财产，由当事人协议处理；协议不成的，由人民法院根据照顾无过错方的原则判决。无过错方有权请求损害赔偿。 本案中因黄某故意隐瞒婚前患有严重精神疾病的情况，所以法院依法判决撤销罗某与黄某的婚姻关系。因黄某的过错导致婚姻关系撤销，所以法院依法判决黄某及黄某父母共同返还彩礼金。,725,http://society.people.com.cn/n1/2023/0105/c1008-32600244.html,结婚登记;婚姻;结婚;彩礼;夫妻
China News Service,2023-01-10,“伴侣病了”成为一场对夫妻关系的考验,最近，社交平台上的风向，从朋友圈分享“自己阳了的体验”，到关注“阳康”之后的知识科普，还有分享“阳了之后，伴侣的反应和行为”，也令大家思考亲密关系和“阳康”之后的人生感悟。“伴侣阳了”“家庭成员阳了”成为一场对关系的考验，从各个角度考察两个人是否是合适的伴侣，家人能否一起处理好琐碎的日常、承担生活的重压。中国心理卫生协会会员、国家二级心理咨询师张燕也通过亲身感受，与记者分享阳前、阳中、阳后的心理解读与感悟。 阳之前的心理表现因人而异，有人出现“幻阳”焦虑，也有人产生自认“天选之子”的窃喜。 “开玩笑说自己是‘天选打工人’，别人都阳了，自己就是被留下来给全家人做饭的，或者被选中在单位干活的。这种调侃背后的心理，有一种在竞争环境中被特殊照顾、被优待的感觉。”张燕表示，也有不少人出现了焦虑心态，比如一直注重身材的人突然出现暴饮暴食，认为有正当理由让自己好好吃、好好睡了，但其实内心并没有“放开”，可能吃完之后就后悔了，这些都是阳之前出现的焦虑心态。 许多人对这样的段子深有共鸣——高烧40摄氏度的妻子仍戴着口罩在厨房烧饭，39摄氏度的娃活蹦乱跳，中的怕不是“跳舞株”之类，烧到38摄氏度的老公躺在床上“哎呀”声不断，感觉病得不轻。张燕表示，至于阳中的心理表现，许多人在朋友圈晒温度，引来许多朋友的关注，“卖惨”也是一种心理需要，被关注的感觉还不错。“大家调侃男同胞好像对病痛的耐受能力要弱一些，当身体出现状况时，对身边人会更苛刻，尤其是夫妻之间，觉得她不把自己放在心上，只顾着看手机。生病最脆弱的时候，看谁都不舒服。病人都有怀疑和否定的想法，产生没有人帮我，无助无望的情绪，更糟糕的想法都会产生，也很正常。这时候特别需要被看见、被照顾，像个婴儿一样。” 很多人阳了之后不会向伴侣寻求安慰和关怀，而是等待对方主动询问自己需要什么。如果对方无法“猜中”自己的心思，给不了满意的回应和照顾，就会失望，累积的怨念上升为对伴侣的不满和对关系的怀疑。这十分考验有没有在关系中建立起足够的安全感，是否缺乏对对方的信任。 生病和照顾病人不是一件单一的任务。这个场景下包含着很多问题的碰撞：两个人看待家务的态度，对疾病和政策的看法，处理突发问题的方式等等。重点还是要看是否有协调、求同存异的可能。 历经疼痛、怀疑、否定、无助、无望等种种复杂心理情绪，人们也由此对人生进行重新思考。张燕表示，其实人们一辈子都有被关爱的情感需求，需要家人对我们关爱照顾，结婚后移情，对父母的需要寄托在另外一半身上。但你会发现，夫妻相处，跟爸妈对自己的爱，还是有差别。有时候不会为对方委曲求全，也会招致怀疑，他爱我吗？这都是两性关系磨合中的正常阶段，每个人都会经历。”所以，面对新冠的考验，这时候对一个人好，往往更容易链接其情感。夫妻之间不妨利用危机，更好地表达情感，共患难和经历挫折，让情感更进一步。” 随着朋友圈陆续“转阴”，张燕认为，生活是变化的，大家要适应变化做好准备，迎接挑战。“我们会发现，关系和陪伴对我们来说无比重要。人生到底什么最重要，只有在最关键时刻，才能知道。平时我们马不停蹄工作，并创造价值，但在创造价值的同时，也不要忽略，更多安慰和陪伴家人，或许会带来幸福感和安全感。” 张燕说，“我们也充分意识到，生命需要合作，无论你是什么状态，都需要身边有人在，比如亲人，爱人，朋友。毕竟一个人的时间和精力有限，需要有同盟的人，需要与被需要，共同存在。在人际关系中，做好这一点，才能游刃有余。”因此，她建议，照顾好身边的人，提供服务和表达需要的事情，才能增进彼此感情。 另外，生活中有许多不确定性，我们努力的这个过程，可以扩大我们的生命质量。不妨多做一些可以让自己舒服，让身边的人开心的事情。 【,1536,https://www.chinanews.com.cn/life/2023/01-10/9931800.shtml,结婚;伴侣;夫妻
China News Service,2023-01-13,帐号永久封禁！“1888万天价彩礼”帖文事件最新进展,1月13日，知乎官方帐号“知乎小管家”发布公告称：知乎平台对发布“1888万天价彩礼”帖文的用户帐号进行永久封禁。 近日，“1888 万天价彩礼”事件引发了站内外广泛关注。小管家第一时间进行了核查，该内容出自某匿名用户于2022年10月16日发布的回答。该回答于 2023年1月12日被发布者修改为致歉声明，承认了杜撰事实。 我们进一步核查了其过往发布内容，发现该用户存在以互相矛盾的身份发布内容的行为。依据《知乎社区规范》，该用户存在“胡编乱造虚假或引人误解的背景、情节，欺骗、误导他人”的行为，引发严重后果，平台决定对该用户帐号永久封禁。 在知乎，有无数知友分享知识、经验和见解。用户对世界的认知可以有多样的表达方式，但我们倡导每一次回答都源于善良的心。 知乎会始终坚守平台底线，对恶意编撰行为绝不姑息。同时，我们也呼吁广大知友真诚分享、理性互动，不主动传播未经证实的内容。如遇真实性存疑的内容，欢迎广大知友通过“举报”途径，积极提供线索，共同维护专业、友善的社区生态。 近日，网友发文称被江西萍乡女友一家索要“1888万彩礼”，在引发“天价彩礼”讨论之时，也引发人们对该网友发布内容真实性的质疑。 据澎湃新闻报道，此前，知乎上有用户提问“大家觉得江西的女生怎么样？” 这一问题的回答引发人们对江西萍乡天价彩礼的话题讨论。在这条回答中，一匿名用户自称是上海“土著”中产，在美国留学时与一名来自江西萍乡的女留学生相识相恋，最终因结婚彩礼未谈拢分手。 该匿名用户称，前女友的父母向他提出1888万天价彩礼、数千万房产过户到女方名下、女方上百个亲戚每人给10万元红包等要求，他对此无法接受。 该帖子迅速引发关于“天价彩礼”的议论，也有网友对该帖子的真实性提出质疑。随后，知乎上该帖子被删除。 1月12日，萍乡市民政局综合业务科一位工作人员向澎湃新闻表示，民政局领导上午正开会讨论此事，即将在江西门户官网发表关于此事的通报。至于网帖所述事情是否真实，这位工作人员未透露更多信息。 另据新京报紧急呼叫记者从萍乡市官方获悉，网帖上所反映内容已派发给相关部门介入核查。参与该事件调查的一位人士表示，根据出入境情况核查，初步判断该文章内容系杜撰，当地彩礼上百万都极少。 1月12日晚，疑似发布“1888万彩礼”文章的知乎“匿名用户”，在知乎原话题“大家觉得江西的女生怎么样”下面发表致歉声明。 声明称，其于10月15日在知乎浏览“大家觉得江西的女生怎么样”的问题下的诸多回答，感觉到大家对彩礼话题非常关注。于是用匿名账号杜撰了一个上海年轻人被索要天价彩礼的情节完整的故事，并糅合了诸多网友帖子的冲突元素，意在了解大家对彩礼问题的看法。该帖子在10月16日于知乎发布，与网友进行诸多讨论互动之后我在10月23日将原贴内容删除。由于我的疏忽未考虑到网络关注度突然增加，因此特地向所有网友致歉、特别是向江西萍乡当地政府致歉。 该贴编辑时间为2023年1月12日20时54分，IP属地显示为上海。 针对该“匿名用户”的道歉，有网友表示“不用跟网友和江西政府道歉，应该给江西的未婚女性道歉。”有网友疑惑，“这种造成广泛传播、对当地女性有重大负面影响的造谣行为，需要负法律责任吗？”也有网友质疑该平台匿名道歉的真实性。 据江西萍乡市政府网站2022年5月16日消息，萍乡市民政局等六部门印发《关于遏制高价彩礼推动婚嫁移风易俗的实施方案》，要求因地制宜开展高价彩礼整治行动，建议彩礼不超过3万元。 方案要求，加强村(居)委会、红白理事会、道德评议会等自治组织建设，指导村(居)委会依法依规制定或修订村规民约(居民公约)，突出对婚嫁移风易俗的针对性、约束性和可操作性，支持对婚嫁彩礼、随礼、婚宴规模及婚车数量等婚庆事宜进行限高量化。探索建立收受给付婚嫁彩礼、操办婚丧喜庆事宜报备制度，加强全过程监督。 中国新闻社(CNS1952)综合自：知乎官方帐号、澎湃新闻、北京日报、钱江晚报、央视网等,1631,https://www.chinanews.com.cn/sh/2023/01-13/9934412.shtml,高价彩礼;天价彩礼;结婚;彩礼;婚嫁
People.cn,2023-01-13,人民热评：杜撰“1888万彩礼”，账号被封就完事？--观点--人民网,“1888万彩礼”发布者账号被永久封禁！据报道，近日，知乎网友发文称被江西萍乡女友一家索要“1888万彩礼”，其真实性备受怀疑，随后，作者承认杜撰事实。1月13日，知乎小管家发公告称，依据《知乎社区规范》对其永久封禁。 对涉事账号永久封禁，大快人心！但是，并不让人如释重负。原因很简单，此事极其恶劣，很有剖析价值。 长期以来，天价彩礼最容易触动大众的敏感神经。显然，这个知乎用户对此心知肚明。用匿名账号杜撰一个上海年轻人被索要天价彩礼的故事，并糅合诸多网友帖子的冲突元素，这是弄虚作假。这种做法是不道德的，既欺骗了广大网友，也伤害了江西人民的感情，还败坏了社会风气，该受到谴责。 如今，涉事用户已道歉，但这不能成为终点。惹出了事，两手一摊耸耸肩，就拍屁股走人，一句轻飘飘的道歉就能完事？如果不引入应有的惩戒措施，如何以儆效尤？ 一个细节是，该用户辩称，“由于我的疏忽未考虑到网络关注度突然增加”。用疏忽来为自己辩解，太轻佻，太苍白，丝毫经不起推敲。知乎小管家表示，该用户存在以互相矛盾的身份发布内容的行为。应追问，该用户是不是惯犯？如果是惯犯，平台的日常监管为何不能有力有效？ 据报道，江西省萍乡市相关部门此前已经介入此事，“初步判断该文章内容系杜撰，当地彩礼上百万都极少”。在以正视听的同时，也应依法采取措施追究相关人员的责任，以更好地维护自身形象。 此外，不能不追问的是，如此之假的帖子为何得以在知乎上大行其道？ 按照国家网信办发布的相关规定，在此事件中，无论用户还是平台都应担责。网络信息内容生产者不得散布谣言，扰乱经济秩序和社会秩序，这是底线要求。网络信息内容服务平台应当抵制不良信息，应该加强 这是道德问题，也是法律命题。无论用户还是平台，再追求流量，也不能恶意炮制不实信息，这同样关乎道德和法律。依法治理，绝不姑息，才有警示效果，相关人员不敢再炮制类似“1888万天价彩礼”的事件。,797,http://opinion.people.com.cn/n1/2023/0113/c1003-32606205.html,天价彩礼;彩礼
China News Service,2023-01-16,“天价彩礼”，透支幸福,近日，“江西1888万彩礼”的话题冲上热搜。不久，疑似“1888万彩礼”作者发文致歉，称自己是用匿名账号杜撰了一个上海年轻人被索要天价彩礼的故事。(1月14日《潇湘晨报》) 东拼西凑、胡编乱造虚假故事，欺骗社会、误导公众，平台对这种无聊之徒只是永久封号算是轻饶了。一个荒诞不经的虚假故事，为何引起网友的极大关注？除了对天价彩礼陋习的愤怒之情，恐怕还在于当地确实有部分地方存在彩礼泛滥、价格偏高等问题。一些地方的彩礼动辄数十万元，令男方苦不堪言。2021年3月，江西一家银行还曾经推出过最高30万元的“彩礼贷”，一时传为笑谈，后来被迅速叫停。 鉴于此，一些地方和部门也是看在眼里，急在心里，大力倡导、推动婚嫁移风易俗。比如，江西省萍乡市六部门于2022年5月印发《关于遏制高价彩礼推动婚嫁移风易俗的实施方案》，为婚事花费设置了参考标准，且提倡“零彩礼”，不收或象征性收不超过3万元的彩礼(聘礼)。别说“零彩礼”，就算3万元，相信很多人也是可以接受的。 翻开历史，1931年，中央苏区就制定了《中华苏维埃共和国婚姻条例》，其中规定禁止买卖婚姻，且“废除聘金、聘礼及嫁妆”。并对大操大办婚礼的现象予以曝光，严肃处理参与其中的干部。 彩礼在我国有着悠久历史，是重要的民俗之一。古代男子订婚，彩礼分成两部分，其中钱为财、物为礼，故称彩礼。男方力所能及给女方父母送点彩礼，以资助女方父母置办嫁妆、购买女方个人用品、贴补女方家庭等，本无可厚非，但过犹不及，个别女方父母不顾男方家庭经济状况，开口索要天价彩礼，使彩礼成为孩子婚姻的绊脚石，就有点不近人情，乃至坑害孩子。倘若男方支付不起，不得不举债送彩礼，会导致小家庭经济受挫，个人精神压力加大，从而影响夫妻感情、家庭幸福；倘若男方不愿意，对天价彩礼心存芥蒂，他可能会认为妻子是自己花高价“买”来的，导致对妻子缺乏尊重和爱护。无论出现何种情况，对小家庭、对女主人都不是好事，为人父母者当三思，切莫因小失大。 天价彩礼非治不可，萍乡市提倡“零彩礼”无疑是有的放矢。关键在于，如何让政府出台的倡导性规范求得最大公约数，被公众普遍接受，从而固化为“村规民约”“居民公约”式的民间规则。因此，需要多方协作、多措并举、有效奖惩，使之成风化人，行之久远，让不合情不合理的天价彩礼早日退出舞台。,956,https://www.chinanews.com.cn/cj/2023/01-16/9936316.shtml,高价彩礼;天价彩礼;婚姻;彩礼;婚嫁;夫妻;婚礼
China News Service,2023-01-17,部分婚恋平台找“托”来谈恋爱 上海人大代表建议对婚恋网站加强监管,针对婚恋网站诈骗愈演愈烈、各类交友App渐成犯罪“沃土”的现象，在近日召开的上海市“两会”上，上海市人大代表周瑜提出议案：希望加强婚恋网站管理，不符合条件的必须整改，整改不合格就应该下线。 对此，《法治日报》记者展开调查发现，由于注册门槛低，婚恋网站和交友App平台上鱼龙混杂、泥沙俱下，由此导致侵财案件频发。 从事金融行业、离异多年、女儿在澳留学……这些挂在婚恋网站上的“耀眼”标签，让自称“周永刚”的男子吸引了马女士的注意。马女士家住上海市青浦区，恰好也是离异多年，儿子长大后外出工作，日子久了，就想找位老伴，于是在婚恋网站上浏览婚恋信息。 两人“网识”后频繁聊天，一周后，周永刚问起马女士理财情况，透露自己在一个微信群中学习炒股知识，已经赚了不少钱，还邀请马女士进群。 从进群听课、充值VIP会员，到下载软件、投资购股……马女士前后投入超过700万元，但很快就开始亏损，提现更是困难重重，无奈之下只好报案。 警方侦查后发现，这是一个在各大婚恋网站上广撒网的“杀猪团伙”，总计诈骗数十名女性，涉案金额合计超过990万元。 据了解，近年来，上海警方屡屡侦破此类案件，不法团伙多以婚恋平台为载体寻找目标，而其大本营往往设在东南亚一带，团伙层级分明、分工明确，打着“寻找真爱”的幌子，一步步诱骗异性陷入投资陷阱，得手后便拉黑失联。 警方介绍说，在众多婚恋网站的诈骗套路中，“花篮托”最为常见。犯罪嫌疑人通常冒充成功人士，在取得对方信任后，会以公司开业、店面开张为由，要对方献花篮，给个账号等其付款后，当事人便再也无法与“花篮托”取得联系。 “一些受害者哪怕识破了骗局，却无从救济，因为一些婚恋网站本身就是坑……”周瑜说。 记者登录部分婚恋网站发现，不是实名制也可注册账户，甚至可以购买高级会员或者钻石会员，进而能随便寻找目标对象聊天。还有部分婚恋平台涉嫌侵犯个人隐私，甚至找“托”虚构恋爱场景来应对会员，骗取高额会费。 有专家认为，网络安全法明确规定，网络运营者为用户提供信息发布等服务时，应当要求用户提供真实身份信息。婚恋平台应强化安全意识、责任意识、诚信意识，严格执行相关法律法规，构建更全面的用户身份认证体系，确保用户身份的真实性，有效维护用户的合法权益。 周瑜认为，如果提高婚恋网站的注册门槛，规定用户注册时必须实名制和实行人脸识别，这样就可大大减少犯罪机会。 她建议，有关部门在整治婚恋网站时，既要强调实名制和实行人脸识别，还要强调个人信息的保护，不具备条件的平台必须下线。 在如何提升监管效能方面，周瑜建议，要成立专门受理投诉机构和投诉热线，要求婚恋网站及时公开投诉渠道，对于投诉的共性问题，有关部门要及时通过暗访调查核实后，对相关平台采取整改措施。 “婚恋网站不得通过伪造虚假信息等不正当手段误导消费者交纳费用。如出现此类问题，应该给予相应处罚，同时还要谨防一些没有上岗资格证的红娘套路消费者。”周瑜说。 针对上海市人大代表的建议，上海市婚姻介绍机构管理协会会长徐天立回应称，不同社交网站、交友App对会员的门槛是不一样的，但是严肃的婚恋网站一般需要实名认证、身份证注册，甚至人脸识别，这属于市场竞争机制的范畴，即网站越严格、门槛把关越严，信任度越高，相应低门槛的会被市场逐渐淘汰。 “婚协一般从三大方面进行监管。”徐天立介绍说，一是通过投诉热线收集负面信息，开展靶向监管；二是加强从业人员的培训和资质认证，提升从业队伍的素养；三是加强机构督导，设立“红黑榜”奖惩制度，曝光投诉率高的机构，表彰优秀专业的机构。 此前，上海市民政局就已针对婚姻介绍机构部署开展了专项整治行动，整治范围包括非营利性婚介机构登记和运营、分支机构设立和服务点备案的规范、婚姻介绍服务合同、征婚当事人信息资料留存的规范、提供服务活动记录的规范等。 上海市民政局副局长曾群说，专项行动主要聚焦“打、疏、立”三方面，在“打”的方面，查处专项整治行动中发现的违法违规行为，形成上下联动、突出重点的整治工作格局；在“疏”的方面，积极发挥婚介行业管理协会作用，建立婚介机构黑名单和异常经营名单，形成依法依规监管和行业自律相结合的局面；在“立”的方面，积极推动法规和政策修订，做好制度设计。 目前，上海市已经出台专门指导意见加强婚姻介绍服务机构监管，其中着重提到“规范线上运营”和“注重信息保护”。 【,1788,https://www.chinanews.com.cn/sh/2023/01-17/9936961.shtml,婚姻;婚恋;婚介;恋爱;对象
China News Service,2023-01-19,青海创新开展婚姻家庭辅导服务 提升民众经营幸福家庭能力,中新网 西宁1月19日电 (李隽马洁冰)19日，记者从青海省民政厅获悉，该省积极回应社会对婚姻家庭辅导服务的需求，于2022年首次投入资金30万元，探索通过政府购买服务在西宁、海东各县(区)婚姻登记机关实施“提升经营幸福家庭能力项目”，以“婚前培训”“离婚调解”“婚姻家庭辅导”“家庭课堂”4项服务和“不忘初心让爱回家”活动，开展婚姻家庭辅导服务，切实提升婚姻家庭的责任感和幸福感。 该省民政部门开展婚前辅导，帮助当事人做好进入婚姻状态的准备，努力从源头上减少婚姻家庭纠纷的产生，把婚前辅导作为“幸福护航”的重要环节，帮助未婚男女理智审视婚姻，准确定位家庭角色，合理分担家庭责任，检视并突破夫妻关系成长的困难，从源头减少婚姻破裂的机会，在爱启航前做足准备。 自项目开展以来，5名婚姻家庭辅导专家到6县(区)婚姻登记中心，累计开展坐班辅导服务67天次，累计服务人数214人次。 按照识别筛选、接案、评估与诊断、确定辅导策略、介入、资源链接、信息登记服务宣传和辅导总结的流程，民政部门为前往婚姻登记处办理离婚且愿意参加辅导的当事人开展离婚辅导。婚姻家庭辅导员对离婚对象的情况和问题进行初步评估，根据离婚对象的具体情况，采取直接介入、间接介入或者综合介入等辅导策略，让离婚对象充分进行思考与感悟，理智决定是否离婚，积极发挥婚姻家庭辅导“预防针”“稳定剂”的作用，截至目前，已有14对夫妻在离婚冷静期接受婚姻家庭辅导服务后放弃离婚登记。 该省社会组织通过不断创新辅导形式，丰富辅导内容，依托“集体婚礼”“颁证仪式”等载体，引导广大新婚青年自觉弘扬社会主义核心价值观，倡导树立简约、文明的婚俗礼仪。开展了集体颁证仪式暨文明婚俗宣传推进活动，弘扬积极向上的婚姻理念和节俭适度的婚俗文化，全方位、多角度助力提高群众婚姻家庭幸福指数。(完) 【,764,https://www.chinanews.com.cn/sh/2023/01-19/9938863.shtml,婚姻登记;离婚冷静期;婚姻;离婚;婚俗;对象;夫妻;婚礼
China News Service,2023-01-24,回老家过年，一个被催婚“95后”的怕与爱,2023年1月21日，农历新年来了。26岁的许非像往常一样跟随父母回到了四伯家和奶奶一起团年。年夜饭桌上，他提心吊胆地想父母或亲戚会不会当面催婚，所幸的是“躲过一劫”。过了初一，大家庭团年结束，他长舒了一口气。 许非已经回家快一个月了。2022年12月26日，在985高校读研的他回到湖北老家。正值传统节气里的腊月初，家里置办年货的日子。父母为了迎接他回来，多灌了三十斤腊肠。 但日子一长，他就发现这些物质的安稳不足以弥合他与父母的“精神间隙”。平常日子里，父母会有意无意地催婚。他只得采取拖延战术，避免矛盾爆发。 许非有过两段感情，但在他敏感的认知里，它们都不能被称作“爱情”。他始终记得蔡澜说：“可以相信爱情，但不要迷信。”他喜欢这个答案，带着期待的爱情。拉锯战中，他与父母达成了唯一共识——感情在前，婚姻在后。 如今，许非还有一年半就要毕业了。打算靠自己所学的计算机专业在二线城市安个家，当然也离不开父母的帮衬。他有时会迷茫，觉得自己不一定能经得住社会的锤炼。但是他依旧抱有超越一点现有生活的希望。 1月21日，大年三十，我和爸妈一起去看奶奶，她现在住在四伯家，所以照例要去那里团年。那边是乡下，往年我们都烧火盆取暖。现在条件好了，都开空调了，但火盆还是得烧，一烧一整天。柴火要填够，不能熄，寓意着新年红红火火。 年夜饭我们分两桌，一桌大人一桌小孩。都二十六了，我还是喜欢挤小孩那桌。然后和他们一起看电视，等春晚倒计时，快到十二点一起去放烟花。老家镇上的房子都是一家一栋的小楼，沿着路边拔地而起。每家都要在零点前把烟花在自家门前摆好。电视上新年钟声的响起，烟花沿着主路，照亮每家每户的夜空，新年就算到了。烟花炮竹燃放剩下的垃圾也不能扔，我奶奶说这是财，过完年才能扔。 老家亲戚住得近，大年初一一大早，我就去大伯家吃饺子。初二“回娘家”，我没结婚，就跟爸妈回姥姥家吃饭。 结婚的事他们两年前就开始催我了，今年也不例外。 1月7日，我和爸妈一起看电视，电视上在放小品，第一个讲大龄女青年被催婚，第二个讲生小孩。我当时就抱怨这演得太无聊。爸妈就说：“你们年轻人不懂，有家庭才会幸福，有人爱你照顾你。”我说：“现在年轻人工作压力大，自己都养不活。”我妈就觉得，“等有了孩子，再苦再累，回家看一眼小孩就幸福。”说到这我就沉默了。 我回家已经快一个月了，去年12月26日回的。有时外面待久了，总想回家看一两眼。但回去我就得想方设法让我妈高兴——刻意早起，按时吃早饭。在家我也不敢点外卖，我妈会觉得我浪费。那天回家他们来接我，还切了一盘我最喜欢的腊肠，是老家必备的年货。从农历腊月开始，年货就是爸妈的心事。他们一放假就会往市场上跑，看到品质好的牛羊鱼肉就会买去，腌制、吹干，做腊肉。往年家里都会准备二十多斤腊肠，这两年我在外面，爸妈就准备得特别多，有五六十斤。 两年前，爸妈向我催婚的时候说过，有一个稳定的家庭，我才有动力承担作为一个男人的责任。 但我不觉得。元旦假期，我和我妈一起去她表姐家。妈妈的表姐至今没结婚。每次回家后，我妈都说她家太冷清，虽然自在，那也是没有羁绊的、断裂的生活。 我爸妈的理想儿媳妇和绝大多数家庭一样——善良孝顺，条件相当。但他们还是和我说，前提是双方要有感情。反而我有时会劝他们，时代变化了，人心没有那么纯粹，找到一个交付真心的人很难。一个人也可以过得很好。 但他们不听，默认我过两年就会结婚。我只得采取拖延战术，画大饼：缘分未到，时机不成熟，等工作稳定了我再想结婚的事情……有时也会拿我屡次相亲失败的大表姐当挡箭牌：“你看急啥，我大姐今年都31了，催了几年了还不是没结婚。”能糊弄一次是一次。再过两年矛盾估计会更加激烈，我只能躲着。 在他们心中，我没有结婚，他们就没有完成自己的使命。 我有过两段感情。一段在大学，那是第一次真正意义上喜欢一个女生。还有一段是最近，和我青梅竹马的纠缠。两段都没有真正在一起。但于我而言，都是用了心的，结束时有种深深的疲惫感。但有时我会觉得，对她们的喜欢，就只是像喜欢一个还不错的人，我不能说我“爱”她们。我也问过朋友，爱情是什么状态和感觉？她说了一些我听不懂的话，让我去看《英国病人》。 于我而言，感情在前，婚姻在后。我不相信人性，很难轻易开始一段感情。而婚姻更像是考试作文，是最后一题的标准答卷。这个年纪你结婚了，主流社会才评判你通过了。我不喜欢孤独，但相比于两个人被迫结婚，孤独就变得可以忍受了。 我有个大学同学，也是老乡。他毕业后就上班了，做电子厂的运维，去年在双方家长的催促下结了婚，女方是之前的同事，他通知我结婚时很突然，我对他的感情印象还停留在他大学时的初恋。那时他很认真，虽然后来分手了，但他花了一年半才彻底死心。以至于听到他结婚消息时，我恍惚了一下，时间过得好快。 后来再聊起，就是他告诉我生活压力大，要还房贷，要照顾两边父母。我觉得他活得好累，但似乎也是很多人相同的处境。 还有一个小学很好的朋友也结婚了。之前看他朋友圈，他带着一双儿女吃肯德基，小朋友很可爱。那一刻我觉得他很幸福，也是属于我父母相信的那种家庭幸福。 但这似乎也不是我现在盼望的生活，记得他发朋友圈照片那天是星期三，我笑着和身边朋友吐槽：“我小学同学都儿女双全了，但我不羡慕。他要带小朋友周三去吃肯德基，浪费，我会忍一天，到疯狂星期四大吃特吃。” 家里长辈们大多在用抖音，他们还有一个抖音群，在一个圈子里互相关注，出门也会带自拍杆发抖音。来来回回推送给他们的都是差不多的东西。看到他们刷的内容我也会觉得无聊。例如我妈，以前爱看大师讲道理，例如“女人要改掉哪些缺点，才能幸福”，现在爱看“百善孝为先”、“感恩父母”的视频，还经常转发给我。 我们老家用抖音的人挺多的，不止中老年。有一次我喜欢的人(青梅竹马)发给我抖音视频，和我讲道理——抖音上某个“佛教大师”说：“路不通要学会转弯，心不悦要学会看淡。答案在明天。”那一刻我意识到，我们根本不是一路人。 其实我爸妈对我挺好的。我是学计算机的，考研考了三年，最后从一个二本上了一个985的非全日制研究生。这期间他们没有逼着我找工作，养家赚钱，反而一直给我提供经济支持。对我的工作也没有什么要求，觉得我能养活自己就好。我们这一代独生子女，很多父母倾尽所有付出，我爸妈也不例外——他们还计划着我成家了给我买房，准备了100万元首付，等我工作了给我买个车，帮助我生活起步。 《岁月神偷》里有一句台词：“做人，总要信。”我现在还是会想起《岁月神偷》里这句话，也依然渴望着爱情。蔡澜微博下面也有人问他：“还可以相信爱情吗？”他回答：“可以相信，不要迷信。”我喜欢这个答案。 学计算机不是我的爱好，只因为是热门专业，它成为了我的生存技能。但今年互联网就业不景气，我还没正式开始找工作，但得未雨绸缪了。以后我想选一个房价负担得起的城市生活——成都、苏州、长沙，那些地方都有自己独特的生活韵味。等实在坚持不住了，我再考虑回老家。有时我会迷茫，觉得自己不一定能经得住社会的锤炼。但是我依旧抱有超越一点现有生活的希望。平时我喜欢听民谣，等工作稳定了，闲下来，我想学个乐器，给乐队打工。,2923,https://www.chinanews.com.cn/sh/2023/01-24/9940999.shtml,婚姻;结婚;催婚;相亲
